chennai_crime_dataset_high_accuracy_5000_records
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description,area_type,hour,month,day_of_week,is_night,is_weekend
crime_0079,assault,2024-11-03 18:20:21,Road_69,13.06115,80.324725,seg_8641,Good,Underpass,50,"burglary,eve_teasing,assault",1.88,Yes,3,2,Child,Mixed,Critical,Open,Forensic samples,Chennai North,Hospital,12,7.192,route_856,seg_5093,1.78,Crime incident reported and under investigation.,low_crime,12,11,6,0,1
crime_0080,rape,2025-05-03 18:20:21,Road_21,13.058727,80.305449,seg_3969,Moderate,Highway,261,"murder,eve_teasing",2.53,Yes,2,1,Child,Male,Critical,Closed - Arrest,Digital trace,Chennai North,Hospital,6,7.902,route_250,seg_9694,0.77,Crime incident reported and under investigation.,low_crime,4,5,5,1,1
crime_0081,eve_teasing,2025-01-14 18:20:21,Road_67,12.997584,80.242972,seg_3417,Moderate,Underpass,50,"scam,eve_teasing",2.95,Yes,0,3,Mixed,Mixed,High,Under Investigation,Digital trace,Chennai West,Citizen App,9,6.073,route_668,seg_8592;seg_9576;seg_2791;seg_7722,0.162,Crime incident reported and under investigation.,low_crime,18,1,1,0,0
crime_0082,scam,2025-09-05 18:20:21,Road_70,13.048045,80.327871,seg_1470,Moderate,Alley,50,burglary,1.54,Yes,1,3,Child,Mixed,Critical,Under Investigation,CCTV footage,Chennai East,Citizen App,1,6.841,route_403,seg_4823;seg_6755;seg_4406,0.624,Crime incident reported and under investigation.,low_crime,19,9,4,0,0
crime_0083,assault,2025-03-20 18:20:21,Road_84,12.994274,80.31138,seg_3787,Moderate,Main road,400,eve_teasing,3.82,No,2,2,Mixed,Mixed,Critical,Open,No evidence,Chennai West,Citizen App,6,5.537,route_457,seg_2920;seg_7358;seg_3925,1.38,Crime incident reported and under investigation.,medium_crime,5,3,3,1,0
crime_0084,scam,2025-04-11 18:20:21,Road_95,12.960931,80.268994,seg_8710,Moderate,Main road,400,"assault,burglary,rape",2.82,No,2,3,Mixed,Male,Low,Open,No evidence,Chennai Central,NGO Report,7,6.016,route_238,seg_3139;seg_2043,0.999,Crime incident reported and under investigation.,low_crime,22,4,4,1,0
crime_0085,assault,2025-04-25 18:20:21,Road_23,13.015869,80.293844,seg_1225,Moderate,Underpass,50,murder,2.48,Yes,1,3,Child,Female,Critical,Closed - Arrest,CCTV footage,Chennai North,Hospital,1,5.974,route_442,seg_7447;seg_7380;seg_3242;seg_7112,1.092,Crime incident reported and under investigation.,medium_crime,11,4,4,0,0
crime_0086,burglary,2025-02-17 18:20:21,Road_87,13.033599,80.189478,seg_7591,Moderate,Main road,50,"homicide,vandalism",1.06,Yes,3,1,Child,Mixed,High,Under Investigation,Digital trace,Chennai North,NGO Report,12,7.633,route_394,seg_6893;seg_5688;seg_8802,1.314,Crime incident reported and under investigation.,low_crime,8,2,0,0,0
crime_0087,murder,2025-06-24 18:20:21,Road_90,12.994048,80.315369,seg_9684,Moderate,Main road,400,"assault,robbery",3.45,No,1,1,Child,Female,Medium,Under Investigation,Digital trace,Chennai South,Police Report,0,4.994,route_748,seg_3233;seg_6337;seg_1059;seg_8445,0.298,Crime incident reported and under investigation.,medium_crime,21,6,1,1,0
crime_0088,homicide,2025-01-24 18:20:21,Road_57,12.991256,80.264493,seg_3507,Good,Highway,50,burglary,1.0,Yes,1,2,Child,Male,Low,Closed - Unsolved,CCTV footage,Chennai South,NGO Report,2,6.466,route_903,seg_2607,0.194,Crime incident reported and under investigation.,low_crime,17,1,4,0,0
crime_0089,assault,2025-03-11 18:20:21,Road_59,13.146953,80.194505,seg_5563,Poor,Market street,102,"eve_teasing,vandalism",3.14,Yes,3,3,Adult,Female,High,Under Investigation,No evidence,Chennai North,Citizen App,3,6.153,route_783,seg_3147;seg_8408,0.955,Crime incident reported and under investigation.,medium_crime,14,3,1,0,0
crime_0090,vandalism,2025-09-09 18:20:21,Road_43,13.041385,80.307463,seg_3688,Moderate,Main road,400,"robbery,homicide",2.41,No,1,2,Adult,Mixed,Critical,Closed - Arrest,Witness statements,Chennai South,NGO Report,6,6.502,route_351,seg_7149;seg_5419;seg_8081,1.54,Crime incident reported and under investigation.,low_crime,22,9,1,1,0
crime_0091,theft,2025-03-05 18:20:21,Road_91,13.043477,80.189076,seg_9740,Good,Highway,50,scam,1.66,Yes,4,3,Mixed,Mixed,Low,Closed - Arrest,Digital trace,Chennai North,Police Report,12,7.366,route_390,seg_5984;seg_6495;seg_8870;seg_5386,0.813,Crime incident reported and under investigation.,low_crime,14,3,2,0,0
crime_0092,assault,2025-01-02 18:20:21,Road_40,13.126729,80.24159,seg_8873,Moderate,Main road,135,"robbery,scam",2.54,No,4,2,Child,Mixed,Critical,Closed - Arrest,CCTV footage,Chennai West,NGO Report,9,6.092,route_979,seg_2511;seg_6583;seg_2715,1.497,Crime incident reported and under investigation.,low_crime,18,1,3,0,0
crime_0093,eve_teasing,2025-07-28 18:20:21,Road_26,13.135589,80.341879,seg_8506,Good,Residential,50,"rape,murder",0.4,Yes,0,1,Mixed,Female,Medium,Closed - Unsolved,Forensic samples,Chennai West,Citizen App,3,9.143,route_799,seg_6624;seg_5268;seg_2150;seg_1702,1.192,Crime incident reported and under investigation.,very_low_crime,8,7,0,0,0
crime_0094,vandalism,2025-07-22 18:20:21,Road_92,13.131718,80.193632,seg_2434,Moderate,Market street,187,rape,2.6,Yes,5,2,Child,Mixed,High,Under Investigation,Digital trace,Chennai Central,Anonymous Tip,9,5.606,route_233,seg_8193;seg_7334,0.706,Crime incident reported and under investigation.,medium_crime,20,7,1,1,0
crime_0095,assault,2025-01-09 18:20:21,Road_39,13.071198,80.286786,seg_4277,Moderate,Main road,50,scam,1.16,Yes,4,2,Mixed,Mixed,Critical,Closed - Arrest,No evidence,Chennai East,Police Report,10,7.214,route_779,seg_3298;seg_9818,1.12,Crime incident reported and under investigation.,low_crime,13,1,3,0,0
crime_0096,rape,2025-01-12 18:20:21,Road_9,13.079891,80.226086,seg_4549,Moderate,Market street,400,robbery,3.45,Yes,1,2,Child,Mixed,Low,Closed - Arrest,Digital trace,Chennai Central,NGO Report,0,4.402,route_910,seg_6270;seg_6995,0.358,Crime incident reported and under investigation.,medium_crime,21,1,6,1,1
crime_0097,murder,2025-07-15 18:20:21,Road_77,13.025784,80.241295,seg_5262,Good,Alley,50,"robbery,rape,eve_teasing",2.27,Yes,4,1,Mixed,Female,High,Open,No evidence,Chennai Central,Anonymous Tip,1,7.865,route_208,seg_8430,1.64,Crime incident reported and under investigation.,low_crime,2,7,1,1,0
crime_0098,assault,2025-01-07 18:20:21,Road_69,13.042197,80.181435,seg_3845,Good,Underpass,52,robbery,2.9,Yes,1,3,Mixed,Female,Low,Closed - Unsolved,CCTV footage,Chennai East,Anonymous Tip,11,6.466,route_155,seg_4301;seg_9464,0.855,Crime incident reported and under investigation.,low_crime,1,1,1,1,0
crime_0099,eve_teasing,2025-03-23 18:20:21,Road_34,13.147146,80.211087,seg_1257,Moderate,Main road,400,"robbery,vandalism",2.64,No,3,2,Mixed,Male,Critical,Closed - Unsolved,Forensic samples,Chennai East,Citizen App,12,4.553,route_278,seg_4618;seg_3020;seg_1754,0.049,Crime incident reported and under investigation.,medium_crime,11,3,6,0,1
crime_0100,murder,2025-07-23 18:20:21,Road_78,13.124963,80.248696,seg_2356,Good,Underpass,50,"burglary,vandalism",2.16,Yes,5,2,Child,Mixed,Critical,Closed - Arrest,CCTV footage,Chennai South,Citizen App,11,6.905,route_654,seg_3957;seg_1534;seg_2046,0.616,Crime incident reported and under investigation.,low_crime,11,7,2,0,0
crime_0101,vandalism,2025-09-01 18:20:21,Road_40,13.064448,80.210866,seg_6106,Moderate,Main road,156,"rape,murder,vandalism",2.28,Yes,5,1,Adult,Mixed,Critical,Closed - Arrest,No evidence,Chennai Central,Police Report,7,4.866,route_783,seg_3160;seg_7822;seg_9175,1.28,Crime incident reported and under investigation.,medium_crime,4,9,0,1,0
crime_0102,assault,2025-05-04 18:20:21,Road_72,12.991815,80.314001,seg_2588,Poor,Market street,244,murder,3.87,Yes,5,2,Adult,Female,Critical,Closed - Arrest,Forensic samples,Chennai South,Hospital,6,5.2,route_667,seg_1892;seg_7972;seg_2803;seg_9955,1.846,Crime incident reported and under investigation.,medium_crime,19,5,6,0,1
crime_0103,murder,2025-04-22 18:20:21,Road_81,13.127554,80.340476,seg_5841,Good,Market street,50,burglary,0.7,Yes,5,1,Child,Male,Critical,Closed - Unsolved,Witness statements,Chennai West,Police Report,8,8.941,route_508,seg_8499;seg_6911;seg_6599;seg_3865,1.049,Crime incident reported and under investigation.,very_low_crime,15,4,1,0,0
crime_0104,assault,2024-11-13 18:20:21,Road_95,13.017998,80.335103,seg_9572,Moderate,Underpass,306,"theft,assault,murder",3.59,No,5,3,Child,Mixed,High,Under Investigation,Witness statements,Chennai Central,Anonymous Tip,9,5.266,route_132,seg_6755;seg_8011;seg_2240;seg_3255,1.86,Crime incident reported and under investigation.,medium_crime,16,11,2,0,0
crime_0105,burglary,2024-11-09 18:20:21,Road_5,13.081576,80.282838,seg_6238,Good,Underpass,50,"eve_teasing,burglary,scam",0.59,Yes,4,3,Adult,Female,Low,Open,Digital trace,Chennai East,Anonymous Tip,11,9.423,route_366,seg_7932;seg_5231;seg_7271,1.651,Crime incident reported and under investigation.,very_low_crime,15,11,5,0,1
crime_0106,murder,2025-03-13 18:20:21,Road_39,13.020287,80.329195,seg_4151,Good,Main road,50,"assault,eve_teasing,murder",1.3,Yes,4,2,Mixed,Male,Critical,Closed - Unsolved,Forensic samples,Chennai South,Police Report,9,6.999,route_360,seg_4671;seg_5996;seg_4939;seg_3987,0.384,Crime incident reported and under investigation.,low_crime,5,3,3,1,0
crime_0107,vandalism,2025-01-23 18:20:21,Road_76,13.113831,80.183537,seg_9272,Poor,Main road,400,scam,3.02,No,5,1,Child,Female,Medium,Open,Witness statements,Chennai East,Citizen App,11,6.453,route_266,seg_1383;seg_4277;seg_7614;seg_5149,1.106,Crime incident reported and under investigation.,medium_crime,4,1,3,1,0
crime_0108,burglary,2025-01-22 18:20:21,Road_4,13.060456,80.210773,seg_4458,Poor,Highway,400,scam,2.79,No,0,3,Mixed,Mixed,Critical,Closed - Arrest,Witness statements,Chennai Central,NGO Report,5,6.123,route_699,seg_7228;seg_1892,1.765,Crime incident reported and under investigation.,medium_crime,3,1,2,1,0
crime_0109,homicide,2024-12-21 18:20:21,Road_81,13.046137,80.187394,seg_4903,Good,Main road,50,eve_teasing,1.3,Yes,4,3,Mixed,Female,Critical,Open,CCTV footage,Chennai North,Hospital,6,6.149,route_929,seg_2975;seg_2861;seg_2368,0.672,Crime incident reported and under investigation.,low_crime,14,12,5,0,1
crime_0110,vandalism,2025-02-08 18:20:21,Road_3,12.964089,80.320863,seg_3526,Poor,Main road,400,murder,3.77,No,1,2,Adult,Female,Low,Open,No evidence,Chennai South,Anonymous Tip,6,5.778,route_244,seg_7378;seg_6020;seg_5009,1.619,Crime incident reported and under investigation.,medium_crime,22,2,5,1,1
crime_0111,murder,2025-02-17 18:20:21,Road_10,13.068962,80.246103,seg_4322,Good,Market street,50,murder,1.07,Yes,2,1,Mixed,Male,Medium,Under Investigation,Digital trace,Chennai North,NGO Report,0,8.323,route_851,seg_4654,1.044,Crime incident reported and under investigation.,low_crime,15,2,0,0,0
crime_0112,scam,2025-02-13 18:20:21,Road_9,13.058522,80.282383,seg_5271,Good,Highway,50,"eve_teasing,rape",2.31,Yes,2,1,Adult,Mixed,Medium,Closed - Unsolved,No evidence,Chennai Central,Citizen App,10,7.573,route_347,seg_1525;seg_1763;seg_2640;seg_1750,0.364,Crime incident reported and under investigation.,low_crime,18,2,3,0,0
crime_0113,vandalism,2025-02-09 18:20:21,Road_23,13.012638,80.235333,seg_3687,Good,Alley,50,eve_teasing,1.75,Yes,4,2,Child,Mixed,Medium,Closed - Unsolved,Forensic samples,Chennai West,Anonymous Tip,8,6.921,route_500,seg_4218;seg_7722;seg_2051;seg_1460,0.982,Crime incident reported and under investigation.,low_crime,11,2,6,0,1
crime_0114,murder,2025-08-02 18:20:21,Road_31,13.002373,80.2297,seg_9906,Moderate,Residential,67,"scam,assault,homicide",1.02,Yes,4,3,Mixed,Mixed,Medium,Closed - Arrest,Witness statements,Chennai South,Police Report,7,6.464,route_203,seg_6899,0.339,Crime incident reported and under investigation.,low_crime,16,8,5,0,1
crime_0115,assault,2025-09-27 18:20:21,Road_67,12.988492,80.334531,seg_3508,Moderate,Highway,400,"scam,eve_teasing",2.86,No,0,1,Adult,Mixed,Critical,Under Investigation,Forensic samples,Chennai East,NGO Report,12,5.138,route_896,seg_1173;seg_6186;seg_5617,0.12,Crime incident reported and under investigation.,medium_crime,7,9,5,0,1
crime_0116,scam,2025-10-14 18:20:21,Road_54,13.065285,80.277075,seg_4545,Moderate,Residential,50,assault,2.88,Yes,2,3,Child,Male,Low,Open,No evidence,Chennai South,Hospital,5,8.262,route_815,seg_5637;seg_5278;seg_1724;seg_2403,0.851,Crime incident reported and under investigation.,low_crime,8,10,1,0,0
crime_0117,murder,2025-04-27 18:20:21,Road_23,13.086103,80.264998,seg_6184,Good,Highway,50,"rape,homicide",0.69,Yes,3,2,Adult,Male,Critical,Under Investigation,CCTV footage,Chennai East,NGO Report,1,9.28,route_333,seg_5994;seg_9137;seg_9555,1.022,Crime incident reported and under investigation.,very_low_crime,17,4,6,0,1
crime_0118,robbery,2025-02-23 18:20:21,Road_61,12.954998,80.285919,seg_4620,Poor,Market street,400,"vandalism,rape",2.3,No,2,1,Adult,Mixed,High,Closed - Arrest,No evidence,Chennai West,Anonymous Tip,4,5.717,route_677,seg_8915;seg_8948;seg_2961,0.259,Crime incident reported and under investigation.,medium_crime,8,2,6,0,1
crime_0119,scam,2025-07-02 18:20:21,Road_33,12.96718,80.251882,seg_6490,Moderate,Residential,50,"homicide,eve_teasing",2.6,Yes,5,1,Mixed,Mixed,Low,Closed - Arrest,CCTV footage,Chennai Central,Police Report,1,6.096,route_219,seg_3183;seg_8387,1.102,Crime incident reported and under investigation.,low_crime,16,7,2,0,0
crime_0120,vandalism,2025-09-27 18:20:21,Road_1,12.999613,80.320386,seg_9710,Moderate,Main road,400,"vandalism,assault",2.19,No,0,1,Child,Mixed,Low,Closed - Unsolved,No evidence,Chennai Central,Citizen App,6,5.29,route_675,seg_7962;seg_2882,1.298,Crime incident reported and under investigation.,medium_crime,12,9,5,0,1
crime_0121,robbery,2025-04-05 18:20:21,Road_83,13.132256,80.337992,seg_9373,Good,Main road,50,"robbery,theft,scam",0.48,Yes,5,1,Adult,Mixed,Low,Closed - Unsolved,No evidence,Chennai West,Police Report,11,9.519,route_638,seg_1633;seg_1489;seg_2015,1.914,Crime incident reported and under investigation.,very_low_crime,11,4,5,0,1
crime_0122,assault,2024-11-05 18:20:21,Road_43,13.05637,80.28684,seg_8272,Good,Alley,50,"rape,homicide",1.06,Yes,5,3,Adult,Mixed,Medium,Open,Digital trace,Chennai Central,Police Report,0,8.32,route_594,seg_5514;seg_6123;seg_2584;seg_8604,0.735,Crime incident reported and under investigation.,low_crime,15,11,1,0,0
crime_0123,homicide,2024-12-04 18:20:21,Road_56,13.139625,80.267396,seg_2064,Good,Alley,50,"vandalism,homicide",0.34,Yes,4,1,Mixed,Male,Critical,Closed - Arrest,CCTV footage,Chennai Central,Police Report,7,8.838,route_651,seg_8511;seg_4386;seg_3748;seg_1442,1.32,Crime incident reported and under investigation.,very_low_crime,10,12,2,0,0
crime_0124,vandalism,2025-10-10 18:20:21,Road_32,13.093544,80.202242,seg_1243,Moderate,Residential,400,"vandalism,scam",3.22,No,1,2,Mixed,Male,High,Under Investigation,Witness statements,Chennai East,Police Report,8,4.57,route_548,seg_7343;seg_4402;seg_8362;seg_7553,1.914,Crime incident reported and under investigation.,medium_crime,5,10,4,1,0
crime_0125,robbery,2024-12-23 18:20:21,Road_80,13.101785,80.201243,seg_8556,Poor,Market street,400,"rape,scam,assault",3.33,No,5,3,Adult,Male,Medium,Open,CCTV footage,Chennai North,Hospital,5,4.964,route_644,seg_4186;seg_4086;seg_4047,1.304,Crime incident reported and under investigation.,medium_crime,11,12,0,0,0
crime_0126,vandalism,2025-01-22 18:20:21,Road_63,13.138368,80.286564,seg_5112,Good,Main road,50,theft,0.31,Yes,5,2,Child,Female,Low,Under Investigation,Forensic samples,Chennai South,NGO Report,4,8.964,route_776,seg_3201;seg_5540,1.188,Crime incident reported and under investigation.,very_low_crime,18,1,2,0,0
crime_0127,scam,2025-06-06 18:20:21,Road_27,13.009407,80.24446,seg_9560,Moderate,Market street,50,scam,2.54,Yes,4,3,Adult,Mixed,Medium,Closed - Arrest,Witness statements,Chennai North,Hospital,0,7.506,route_403,seg_7681,0.736,Crime incident reported and under investigation.,low_crime,11,6,4,0,0
crime_0128,vandalism,2025-01-23 18:20:21,Road_41,13.068435,80.23126,seg_2400,Moderate,Alley,101,"vandalism,murder",1.34,Yes,2,3,Mixed,Mixed,Low,Open,Forensic samples,Chennai East,Citizen App,10,6.512,route_436,seg_4721;seg_5565;seg_6318;seg_6097,1.552,Crime incident reported and under investigation.,low_crime,3,1,3,1,0
crime_0129,theft,2025-01-29 18:20:21,Road_40,13.072788,80.227483,seg_1981,Poor,Residential,110,"robbery,assault",3.88,Yes,0,1,Child,Female,High,Open,No evidence,Chennai West,Citizen App,3,4.422,route_676,seg_2589;seg_1247,1.954,Crime incident reported and under investigation.,medium_crime,14,1,2,0,0
crime_0130,murder,2025-07-25 18:20:21,Road_42,13.04992,80.284688,seg_8371,Moderate,Highway,50,"burglary,scam",2.38,Yes,5,3,Mixed,Mixed,Medium,Open,CCTV footage,Chennai South,NGO Report,1,7.686,route_365,seg_3701,0.065,Crime incident reported and under investigation.,low_crime,10,7,4,0,0
crime_0131,homicide,2025-04-26 18:20:21,Road_86,12.991205,80.333697,seg_3196,Moderate,Market street,400,"murder,vandalism",3.27,Yes,3,3,Adult,Mixed,Critical,Open,Witness statements,Chennai Central,Police Report,0,4.638,route_575,seg_1818,0.803,Crime incident reported and under investigation.,medium_crime,23,4,5,1,1
crime_0132,eve_teasing,2025-05-07 18:20:21,Road_58,13.137537,80.334713,seg_3796,Good,Underpass,50,eve_teasing,0.87,Yes,1,1,Adult,Female,Critical,Under Investigation,Forensic samples,Chennai North,Citizen App,3,8.964,route_673,seg_9763;seg_8011;seg_3954;seg_4020,0.749,Crime incident reported and under investigation.,very_low_crime,10,5,2,0,0
crime_0133,burglary,2025-03-26 18:20:21,Road_30,12.978766,80.199441,seg_1935,Poor,Underpass,400,"rape,vandalism,burglary",6.46,No,4,2,Mixed,Mixed,Low,Open,Witness statements,Chennai West,Hospital,9,0.747,route_964,seg_4633;seg_9263;seg_4460;seg_3043,1.967,Crime incident reported and under investigation.,high_crime,8,3,2,0,0
crime_0134,burglary,2025-04-14 18:20:21,Road_12,13.082005,80.19535,seg_6023,Moderate,Highway,400,"vandalism,rape",3.38,No,3,2,Adult,Male,Critical,Closed - Arrest,CCTV footage,Chennai North,Hospital,11,5.75,route_160,seg_4457;seg_1809,1.475,Crime incident reported and under investigation.,medium_crime,5,4,0,1,0
crime_0135,eve_teasing,2025-07-29 18:20:21,Road_9,12.97385,80.230301,seg_8542,Good,Market street,50,assault,2.57,Yes,3,2,Child,Male,Low,Closed - Unsolved,Forensic samples,Chennai South,Anonymous Tip,11,7.983,route_725,seg_4944,1.284,Crime incident reported and under investigation.,low_crime,9,7,1,0,0
crime_0136,murder,2025-03-02 18:20:21,Road_11,13.113688,80.239156,seg_2370,Moderate,Alley,197,assault,1.39,Yes,2,3,Adult,Mixed,Critical,Closed - Unsolved,CCTV footage,Chennai East,Anonymous Tip,9,8.374,route_188,seg_6669;seg_3583;seg_1994;seg_7672,0.969,Crime incident reported and under investigation.,low_crime,22,3,6,1,1
crime_0137,robbery,2024-11-23 18:20:21,Road_90,12.961933,80.259653,seg_5511,Good,Underpass,400,"murder,robbery",2.2,No,3,1,Adult,Mixed,High,Closed - Unsolved,Digital trace,Chennai East,Anonymous Tip,9,7.783,route_809,seg_3877;seg_6984;seg_8259;seg_5693,1.255,Crime incident reported and under investigation.,low_crime,4,11,5,1,1
crime_0138,eve_teasing,2025-03-26 18:20:21,Road_74,13.040735,80.342992,seg_5772,Good,Alley,50,"murder,theft,eve_teasing",1.68,Yes,2,1,Adult,Mixed,Medium,Under Investigation,Witness statements,Chennai South,NGO Report,3,7.563,route_884,seg_8754;seg_6846,1.949,Crime incident reported and under investigation.,low_crime,10,3,2,0,0
crime_0139,assault,2025-09-02 18:20:21,Road_54,13.085417,80.207,seg_6784,Poor,Market street,400,"scam,eve_teasing,rape",2.26,No,3,2,Adult,Male,High,Closed - Arrest,Digital trace,Chennai West,Citizen App,2,5.831,route_407,seg_6986,0.312,Crime incident reported and under investigation.,medium_crime,20,9,1,1,0
